Plant,Plant Description,Storage Location,Storage Location Description,Material Number,MS Code,Material Description,Sales Document,Sales Document Item,Linkage Number,Stock Quantity,Unit,Serial Number,Stock Amount
2Q00,YIL,9002,Receive MFG KD,F9900RL,,SHAFT,,0,,750,ST,,71.68
2Q00,YIL,9002,Receive MFG KD,F9900RM,,NAME PLATE,,0,,"1,100",ST,,18.72
2Q00,YIL,9002,Receive MFG KD,F9900RP,,BOLT,,0,,"4,400",ST,,3.26
2Q00,YIL,9002,Receive MFG KD,F9900RR,,TAPPING SCREW,,0,,600,ST,,1.63
2Q00,YIL,9002,Receive MFG KD,F9900RS,,PLATE,,0,,"7,600",ST,,18.72
2Q00,YIL,9002,Receive MFG KD,F9913RW,,CASE,,0,,476,ST,,"1,770.01"
2Q00,YIL,9002,Receive MFG KD,F9913SA,,TERMINAL COVER,,0,,66,ST,,869.13
2Q00,YIL,9002,Receive MFG KD,F9913SE,,METER COVER,,0,,120,ST,,884.60
2Q00,YIL,9002,Receive MFG KD,F9913TA,,COVER,,0,,"2,317",ST,,303.70
2Q00,YIL,9002,Receive MFG KD,F9913TJ,,COVER,,0,,60,ST,,333.97
2Q00,YIL,9002,Receive MFG KD,F9913TS,,METER COVER,,0,,"1,700",ST,,324.87
2Q00,YIL,9002,Receive MFG KD,F9913VA,,TERMINAL COVER,,0,,300,ST,,491.18
2Q00,YIL,9002,Receive MFG KD,F9913VF,,COVER,,0,,203,ST,,540.05
2Q00,YIL,9002,Receive MFG KD,F9913VJ,,COVER,,0,,150,ST,,491.18
2Q00,YIL,9002,Receive MFG KD,F9913VS,,METER COVER,,0,,180,ST,,432.53
2Q00,YIL,9002,Receive MFG KD,F9913WG,,CASE,,0,,40,ST,,"7,681.21"
2Q00,YIL,9002,Receive MFG KD,F9913WH,,CASE,,0,,67,ST,,"7,680.40"
2Q00,YIL,9002,Receive MFG KD,F9913WJ,,CASE,,0,,49,ST,,"7,682.03"
2Q00,YIL,9002,Receive MFG KD,F9920BN,,AMP ASSY,,0,,"1,491",ST,,"2,170.78"
2Q00,YIL,9002,Receive MFG KD,F9920BQ,,AMP ASSY,,0,,"2,664",ST,,"2,169.87"
2Q00,YIL,9002,Receive MFG KD,F9920BX,,AMP ASSY,,0,,64,ST,,"3,473.24"
2Q00,YIL,9002,Receive MFG KD,F9920LU,,LCD ASSY,,0,,"1,560",ST,,"1,301.92"
2Q00,YIL,9002,Receive MFG KD,F9920LV,,LCD ASSY,,0,,242,ST,,"1,301.92"
2Q00,YIL,9002,Receive MFG KD,F9920TP,,TERMINAL ASSY,,0,,"2,730",ST,,641.60
2Q00,YIL,9002,Receive MFG KD,F9920TT,,TERMINAL ASSY,,0,,"2,700",ST,,658.96
2Q00,YIL,9002,Receive MFG KD,F9920TX,,TERMINAL ASSY,,0,,20,ST,,"1,326.09"
2Q00,YIL,9002,Receive MFG KD,F9920VP,,LPT ASSY,,0,,67,ST,,738.79
2Q00,YIL,9002,Receive MFG KD,F9910LS,,TERMINAL ASSY,,0,,"2,480",ST,,72.46
2Q00,YIL,9002,Receive MFG KD,F9913AJ,,CASE,,0,,7,ST,,"1,497.96"
2Q00,YIL,9002,Receive MFG KD,F9913AL,,CASE,,0,,146,ST,,"1,498.77"
2Q00,YIL,9002,Receive MFG KD,F9913BJ,,CASE,,0,,14,ST,,"1,792.01"
2Q00,YIL,9002,Receive MFG KD,F9913BL,,CASE,,0,,10,ST,,"1,792.01"
2Q00,YIL,9002,Receive MFG KD,F9913CA,,TERMINAL COVER,,0,,120,ST,,411.35
2Q00,YIL,9002,Receive MFG KD,F9913CS,,METER COVER,,0,,120,ST,,432.53
2Q00,YIL,9002,Receive MFG KD,F9913DA,,TERMINAL COVER,,0,,13,ST,,632.08
2Q00,YIL,9002,Receive MFG KD,F9913JX,,METER COVER,,0,,203,ST,,943.26
2Q00,YIL,9002,Receive MFG KD,F9913MA,,SCREW,,0,,"1,421",ST,,3.26
2Q00,YIL,9002,Receive MFG KD,F9913MB,,BOLT,,0,,"1,824",ST,,13.03
2Q00,YIL,9002,Receive MFG KD,F9913MC,,SCREW,,0,,"3,300",ST,,4.89
2Q00,YIL,9002,Receive MFG KD,F9913MD,,CLAMP ASSY,,0,,"4,235",ST,,30.13
2Q00,YIL,9002,Receive MFG KD,F9913ME,,FEED THROUGH CAP,,0,,47,ST,,166.98
2Q00,YIL,9002,Receive MFG KD,F9913MY,,PLUG,,0,,"1,378",ST,,98.56
2Q00,YIL,9002,Receive MFG KD,F9913MZ,,PLUG,,0,,621,ST,,232.96
2Q00,YIL,9002,Receive MFG KD,F9913QA,,CASE,,0,,16,ST,,"1,451.53"
2Q00,YIL,9002,Receive MFG KD,F9913QG,,CASE,,0,,"1,609",ST,,"1,289.70"
2Q00,YIL,9002,Receive MFG KD,F9913QH,,CASE,,0,,885,ST,,"1,312.51"
2Q00,YIL,9002,Receive MFG KD,F9913QJ,,CASE,,0,,592,ST,,"1,311.43"
2Q00,YIL,9002,Receive MFG KD,F9913RU,,CASE,,0,,102,ST,,"1,770.01"
2Q00,YIL,9002,Receive MFG KD,F9913RV,,CASE,,0,,369,ST,,"1,770.01"
2Q00,YIL,9002,Receive MFG KD,F9921AH,,AMP ASSY,,0,,"1,312",ST,,"6,509.57"
2Q00,YIL,9002,Receive MFG KD,F9202SJ,,SILICON GREASE(1KG),,0,,1,L,,"5,948.66"
2Q00,YIL,9002,Receive MFG KD,F9203ZA,,PLUG,,0,,"6,158",ST,,1.63
2Q00,YIL,9002,Receive MFG KD,F9270BJ,,SHAFT,,0,,"8,800",ST,,26.87
2Q00,YIL,9002,Receive MFG KD,F9270BK,,COLLAR,,0,,600,ST,,4.89
2Q00,YIL,9002,Receive MFG KD,F9270HE,,VENT SCREW,,0,,148,ST,,70.86
2Q00,YIL,9002,Receive MFG KD,F9273CZ,,BOLT,,0,,"15,973",ST,,19.54
2Q00,YIL,9002,Receive MFG KD,F9275ED,,VENT PLUG,,0,,400,ST,,323.38
2Q00,YIL,9002,Receive MFG KD,F9275EF,,NUT,,0,,362,ST,,297.31
2Q00,YIL,9002,Receive MFG KD,F9275EG,,NEEDLE,,0,,383,ST,,150.69
2Q00,YIL,9002,Receive MFG KD,F9275ZZ,,LABEL,,0,,450,ST,,8.15
2Q00,YIL,9002,Receive MFG KD,F9299ZZ,,SILICONE RUBBER 100G,,0,,5,ST,,"1,459.67"
2Q00,YIL,9002,Receive MFG KD,F9300AF,,PLATE,,0,,"8,558",ST,,0.81
2Q00,YIL,9002,Receive MFG KD,F9300TE,,BRACKET,,0,,"4,300",ST,,403.04
2Q00,YIL,9002,Receive MFG KD,F9311AG,,LONG VENT PLUG,,0,,48,ST,,"1,080.91"
2Q00,YIL,9002,Receive MFG KD,F9311BG,,VENT PLUG,,0,,46,ST,,"1,770.01"
2Q00,YIL,9002,Receive MFG KD,F9340AZ,,BOLT (SUH660),,0,,10,ST,,518.88
2Q00,YIL,9002,Receive MFG KD,F9340EM,,BRACKET,,0,,152,ST,,494.43
2Q00,YIL,9002,Receive MFG KD,F9340GN,,O-RING,,0,,10,ST,,43.17
2Q00,YIL,9002,Receive MFG KD,F9340ND,,LABEL,,0,,"1,582",ST,,7.33
2Q00,YIL,9002,Receive MFG KD,F9340NJ,,LABEL,,0,,651,ST,,6.52
2Q00,YIL,9002,Receive MFG KD,F9340SA,,VENT PLUG,,0,,6,ST,,517.25
2Q00,YIL,9002,Receive MFG KD,A1462CC,,FEEDTHRU CAPACITOR(FTA5C2HD102PJZZ),,0,,"21,600",ST,,47.22
2Q00,YIL,9002,Receive MFG KD,C1016EZ,,SOLID SUB-MATERIALS,,0,,931,ST,,5.70
2Q00,YIL,9002,Receive MFG KD,Y9812PS,,PIN,,0,,"12,208",ST,,0.81
2Q00,YIL,9002,Receive MFG KD,Y9501WL,,WASHER,,0,,"34,500",ST,,0.81
2Q00,YIL,9002,Receive MFG KD,Y9400ET,,RET RING,,0,,336,ST,,0.84
2Q00,YIL,9002,Receive MFG KD,Y9308JY,,SCREW,,0,,"15,168",ST,,0.81
2Q00,YIL,9002,Receive MFG KD,X9947QF,,796A981 CAP,,0,,90,ST,,9.77
2Q00,YIL,9002,Receive MFG KD,G9330DB,,PLUG RED,,0,,"21,284",ST,,1.63
2Q00,YIL,9002,Receive MFG KD,G9330CB,,PLUG (CAP),,0,,"9,166",ST,,6.51
2Q00,YIL,9002,Receive MFG KD,G9303NC,,O-RING,,0,,800,ST,,0.81
2Q00,YIL,9002,Receive MFG KD,D0114PB,,VENT SCREW,,0,,"4,560",ST,,54.55
2Q00,YIL,9002,Receive MFG KD,D0114RB,,GASKET,,0,,"1,337",ST,,12.21
2Q00,YIL,9002,Receive MFG KD,D0114RZ,,PLUG,,0,,"3,900",ST,,90.38
2Q00,YIL,9002,Receive MFG KD,D0117XL-A,,U-BOLT ASSY,,0,,"1,580",ST,,61.88
2Q00,YIL,9002,Receive MFG KD,F9940WJ,,SCREW,,0,,100,ST,,15.47
2Q00,YIL,9002,Receive MFG KD,F9940WG,,HOOK,,0,,250,ST,,15.47
2Q00,YIL,9002,Receive MFG KD,F9940WF,,PIPE ASSY,,0,,"2,800",ST,,39.89
2Q00,YIL,9002,Receive MFG KD,F9921VG,,LPT ASSY,,0,,316,ST,,863.42
2Q00,YIL,9002,Receive MFG KD,F9921VF,,LPT ASSY,,0,,110,ST,,"1,250.33"
2Q00,YIL,9002,Receive MFG KD,F9921TG,,TERMINAL ASSY,,0,,"1,070",ST,,718.12
2Q00,YIL,9002,Receive MFG KD,F9921TF,,TERMINAL ASSY,,0,,80,ST,,"1,041.81"
2Q00,YIL,9002,Receive MFG KD,F9921AJ,,AMP ASSY,,0,,10,ST,,"7,014.90"
2Q00,YIL,9002,Receive MFG KD,F9350EW,,FLANGE,,0,,220,ST,,"1,866.95"
2Q00,YIL,9002,Receive MFG KD,F9350GY,,CONNECTOR,,0,,22,ST,,"2,850.93"
2Q00,YIL,9002,Receive MFG KD,F9350KZ,,VENT SCREW,,0,,60,ST,,412.98
2Q00,YIL,9002,Receive MFG KD,F9350RS,,PLUG,,0,,40,ST,,606.03
2Q00,YIL,9002,Receive MFG KD,F9900AA,,BOLT (FOR COVER FLANGE),,0,,"6,361",ST,,56.17
2Q00,YIL,9002,Receive MFG KD,F9900AC,,BOLT,,0,,"4,367",ST,,68.39
2Q00,YIL,9002,Receive MFG KD,F9900AE,,BOLT,,0,,16,ST,,499.32
2Q00,YIL,9002,Receive MFG KD,F9900AS,,BOLT,,0,,"2,040",ST,,123.00
2Q00,YIL,9002,Receive MFG KD,F9900AU,,"BOLT (FOR PROCESS CONNECTOR, ASTM-B7M)",,0,,"1,054",ST,,76.53
2Q00,YIL,9002,Receive MFG KD,F9900BA,,NUT (FOR COVER FLANGE),,0,,"5,700",ST,,23.61
2Q00,YIL,9002,Receive MFG KD,F9900BC,,NUT,,0,,"5,200",ST,,17.09
2Q00,YIL,9002,Receive MFG KD,F9900BE,,NUT,,0,,5,ST,,404.01
2Q00,YIL,9002,Receive MFG KD,F9900EA,,GASKET,,0,,"8,000",ST,,28.49
2Q00,YIL,9002,Receive MFG KD,F9900EF,,GASKET,,0,,4,ST,,699.70
2Q00,YIL,9002,Receive MFG KD,F9900GB,,O-RING,,0,,"2,315",ST,,5.70
2Q00,YIL,9002,Receive MFG KD,F9900GC,,SCREW (FOR CASE),,0,,"12,600",ST,,1.63
2Q00,YIL,9002,Receive MFG KD,F9900GD,,PLATE,,0,,450,ST,,15.47
2Q00,YIL,9002,Receive MFG KD,F9900GE,,PLATE,,0,,"7,800",ST,,10.58
2Q00,YIL,9002,Receive MFG KD,F9900GG,,RING,,0,,444,ST,,8.14
2Q00,YIL,9002,Receive MFG KD,F9900GH,,O-RING,,0,,"6,000",ST,,4.07
2Q00,YIL,9002,Receive MFG KD,F9900GK,,PLUG,,0,,"1,080",ST,,358.40
2Q00,YIL,9002,Receive MFG KD,F9900GL,,PLUG,,0,,84,ST,,443.12
2Q00,YIL,9002,Receive MFG KD,F9340SB,,VENT PLUG,,0,,"4,404",ST,,149.81
2Q00,YIL,9002,Receive MFG KD,F9340SD,,VENT PLUG,,0,,193,ST,,141.73
2Q00,YIL,9002,Receive MFG KD,F9340TX,,CONNECTOR,,0,,15,ST,,"3,338.02"
2Q00,YIL,9002,Receive MFG KD,F9340WX,,CONNECTOR,,0,,20,ST,,"3,185.71"
2Q00,YIL,9002,Receive MFG KD,F9340XU,,CONNECTOR(KIDNEY),,0,,69,ST,,638.60
2Q00,YIL,9002,Receive MFG KD,F9340XW,,CONNECTOR,,0,,8,ST,,638.60
2Q00,YIL,9002,Receive MFG KD,F9340XX,,CONNECTOR,,0,,"1,150",ST,,490.97
2Q00,YIL,9002,Receive MFG KD,F9340XZ,,CONNECTOR,,0,,82,ST,,716.81
2Q00,YIL,9002,Receive MFG KD,F9341JA,,GLASS,,0,,"2,406",ST,,129.46
2Q00,YIL,9002,Receive MFG KD,F9341JD,,SPRING,,0,,"9,570",ST,,33.38
2Q00,YIL,9002,Receive MFG KD,F9341JE,,RING,,0,,"6,570",ST,,34.19
2Q00,YIL,9002,Receive MFG KD,F9341JP,,O-RING,,0,,"7,750",ST,,8.14
2Q00,YIL,9002,Receive MFG KD,F9341JQ,,O-RING,,0,,"7,942",ST,,4.89
2Q00,YIL,9002,Receive MFG KD,F9341JS,,COVER,,0,,"7,116",ST,,2.44
2Q00,YIL,9002,Receive MFG KD,F9341JW,,WASHER,,0,,"6,900",ST,,1.63
2Q00,YIL,9002,Receive MFG KD,F9341JX,,SILICONE RUBBER?SE1811A/B LTV?,,0,,30,ST,,"6,953.81"
2Q00,YIL,9002,Receive MFG KD,F9341JZ,,CLAMP ASSY,,0,,"2,600",ST,,21.17
2Q00,YIL,9002,Receive MFG KD,F9342MK,,NUT,,0,,"8,000",ST,,4.07
2Q00,YIL,9002,Receive MFG KD,F9342NJ,,CABLE ASSY,,0,,"5,700",ST,,24.42
2Q00,YIL,9002,Receive MFG KD,F9342YB,,FEEDTHROUGH CAP,,0,,"5,350",ST,,90.38
2Q00,YIL,9002,Receive MFG KD,F9342YC,,FILTER,,0,,705,ST,,157.20
2Q00,YIL,9002,Receive MFG KD,F9350ER,,VENT PLUG,,0,,230,ST,,937.55
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,951,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,952,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,953,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,954,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,955,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,956,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,957,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,958,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,959,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,960,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,961,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,962,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,963,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,964,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,965,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,966,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,967,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,968,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,969,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,970,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,971,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,972,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,973,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,974,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,975,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,976,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,977,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,978,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,979,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,980,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,981,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,982,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,983,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,984,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,985,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,986,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,987,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,988,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,989,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,990,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1081,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1082,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1083,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1084,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1085,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1086,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1087,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1088,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1089,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1090,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1091,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1092,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1093,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1094,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1095,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1096,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1097,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1098,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1099,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1100,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1101,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1102,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1103,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1104,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1105,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1106,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1107,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1108,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1109,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1110,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1111,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1112,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1113,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1114,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1115,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1116,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1117,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1118,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1119,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1120,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1121,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1122,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1123,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1124,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1125,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1126,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1127,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1128,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1129,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1130,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1131,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1132,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1133,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1134,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1135,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1136,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1137,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1138,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1139,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1140,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1141,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1142,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1143,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1144,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1145,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1146,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1147,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1148,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1149,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1150,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1151,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1152,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1153,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1154,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1155,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1156,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1157,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1158,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1159,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1160,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1161,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1162,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1163,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1164,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1165,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1166,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1167,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1168,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1169,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1170,766.49
2Q00,YIL,9002,Receive MFG KD,F9920VT,,LPT ASSY,,0,,1,ST,1351,766.49
